current_id,date,grid_latitude,grid_longitude,current_u_velocity_mps,current_v_velocity_mps,surface_current_speed_mps,surface_current_speed_knots,current_direction_deg,current_regime,depth_m,source
3875,2026-08-15,8.0,78.0,0.253,0.247,0.354,0.69,45.7,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3876,2026-08-15,8.0,79.0,0.16,0.107,0.192,0.37,56.2,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3877,2026-08-15,8.0,80.0,0.265,0.019,0.266,0.52,85.9,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3878,2026-08-15,8.0,81.0,0.21,0.248,0.325,0.63,40.3,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3879,2026-08-15,8.0,82.0,0.325,0.274,0.425,0.83,49.9,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3880,2026-08-15,8.0,83.0,0.243,0.26,0.356,0.69,43.1,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3881,2026-08-15,8.0,84.0,0.101,0.088,0.134,0.26,48.9,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3882,2026-08-15,8.0,85.0,0.165,0.168,0.235,0.46,44.5,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3883,2026-08-15,8.0,86.0,0.162,0.262,0.308,0.6,31.7,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3884,2026-08-15,8.0,87.0,0.219,0.129,0.254,0.49,59.5,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3885,2026-08-15,8.0,88.0,0.344,0.148,0.374,0.73,66.7,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3886,2026-08-15,8.0,89.0,0.213,0.007,0.213,0.41,88.1,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3887,2026-08-15,8.0,90.0,0.199,0.086,0.217,0.42,66.6,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3888,2026-08-15,8.0,91.0,0.237,0.054,0.243,0.47,77.2,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3889,2026-08-15,8.0,92.0,0.254,0.147,0.293,0.57,59.9,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3890,2026-08-15,8.0,93.0,0.16,0.259,0.304,0.59,31.7,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3891,2026-08-15,8.0,94.0,0.134,0.124,0.183,0.36,47.2,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3892,2026-08-15,9.0,68.0,-0.143,-0.409,0.433,0.84,199.3,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3893,2026-08-15,9.0,69.0,-0.128,-0.249,0.28,0.54,207.2,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3894,2026-08-15,9.0,70.0,-0.125,-0.234,0.265,0.52,208.1,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3895,2026-08-15,9.0,71.0,-0.282,-0.105,0.301,0.59,249.6,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3896,2026-08-15,9.0,72.0,-0.113,-0.338,0.356,0.69,198.5,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3897,2026-08-15,9.0,73.0,-0.046,-0.157,0.164,0.32,196.3,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3898,2026-08-15,9.0,85.0,0.09,0.243,0.259,0.5,20.3,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3899,2026-08-15,9.0,86.0,0.203,0.367,0.419,0.81,28.9,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3900,2026-08-15,9.0,87.0,0.219,0.223,0.313,0.61,44.5,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3901,2026-08-15,9.0,88.0,0.079,0.201,0.216,0.42,21.5,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3902,2026-08-15,9.0,89.0,0.052,0.058,0.078,0.15,41.9,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3903,2026-08-15,9.0,90.0,0.214,0.063,0.223,0.43,73.6,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3904,2026-08-15,9.0,91.0,0.185,0.149,0.238,0.46,51.2,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3905,2026-08-15,9.0,92.0,0.244,0.285,0.375,0.73,40.6,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3906,2026-08-15,9.0,93.0,0.315,0.186,0.366,0.71,59.4,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3907,2026-08-15,9.0,94.0,0.302,0.253,0.394,0.77,50.0,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3908,2026-08-15,10.0,68.0,-0.087,-0.178,0.198,0.38,206.0,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3909,2026-08-15,10.0,69.0,-0.246,-0.233,0.339,0.66,226.6,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3910,2026-08-15,10.0,70.0,-0.089,-0.248,0.263,0.51,199.7,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3911,2026-08-15,10.0,71.0,-0.198,-0.292,0.353,0.69,214.1,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3912,2026-08-15,10.0,72.0,-0.364,-0.271,0.454,0.88,233.3,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3913,2026-08-15,10.0,73.0,-0.322,-0.294,0.436,0.85,227.6,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3914,2026-08-15,10.0,85.0,0.11,0.196,0.225,0.44,29.3,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3915,2026-08-15,10.0,86.0,0.103,0.294,0.312,0.61,19.3,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3916,2026-08-15,10.0,87.0,0.153,0.283,0.322,0.63,28.4,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3917,2026-08-15,10.0,88.0,0.181,0.193,0.265,0.52,43.2,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3918,2026-08-15,10.0,89.0,0.156,0.058,0.166,0.32,69.6,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3919,2026-08-15,10.0,90.0,0.273,0.062,0.28,0.54,77.2,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3920,2026-08-15,10.0,91.0,0.322,0.385,0.502,0.98,39.9,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3921,2026-08-15,10.0,92.0,0.062,0.203,0.212,0.41,17.0,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3922,2026-08-15,10.0,93.0,0.168,0.066,0.18,0.35,68.6,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3923,2026-08-15,10.0,94.0,0.155,0.211,0.262,0.51,36.3,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3924,2026-08-15,11.0,68.0,-0.271,-0.301,0.405,0.79,222.0,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3925,2026-08-15,11.0,69.0,0.042,-0.266,0.269,0.52,171.0,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3926,2026-08-15,11.0,70.0,-0.083,-0.277,0.289,0.56,196.7,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3927,2026-08-15,11.0,71.0,-0.178,-0.127,0.219,0.43,234.5,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3928,2026-08-15,11.0,72.0,-0.201,-0.09,0.22,0.43,245.9,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3929,2026-08-15,11.0,73.0,-0.071,-0.215,0.226,0.44,198.3,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3930,2026-08-15,11.0,85.0,0.297,0.211,0.364,0.71,54.6,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3931,2026-08-15,11.0,86.0,0.296,0.133,0.325,0.63,65.8,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3932,2026-08-15,11.0,87.0,0.236,0.111,0.261,0.51,64.8,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3933,2026-08-15,11.0,88.0,0.23,0.117,0.258,0.5,63.0,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3934,2026-08-15,11.0,89.0,0.179,0.192,0.262,0.51,43.0,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3935,2026-08-15,11.0,90.0,0.2,0.069,0.212,0.41,71.0,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3936,2026-08-15,11.0,91.0,0.237,0.189,0.303,0.59,51.4,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3937,2026-08-15,11.0,92.0,0.262,0.13,0.292,0.57,63.6,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3938,2026-08-15,11.0,93.0,0.294,0.053,0.299,0.58,79.8,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3939,2026-08-15,11.0,94.0,0.199,0.265,0.331,0.64,36.9,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3940,2026-08-15,12.0,68.0,-0.146,-0.218,0.262,0.51,213.8,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3941,2026-08-15,12.0,69.0,-0.178,-0.215,0.279,0.54,219.6,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3942,2026-08-15,12.0,70.0,-0.34,-0.344,0.484,0.94,224.7,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3943,2026-08-15,12.0,71.0,-0.138,-0.402,0.425,0.83,198.9,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3944,2026-08-15,12.0,72.0,-0.218,-0.08,0.232,0.45,249.8,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3945,2026-08-15,12.0,73.0,-0.2,-0.269,0.335,0.65,216.6,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3946,2026-08-15,12.0,85.0,0.187,0.067,0.199,0.39,70.3,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3947,2026-08-15,12.0,86.0,0.121,0.148,0.191,0.37,39.3,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3948,2026-08-15,12.0,87.0,0.143,0.182,0.231,0.45,38.2,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3949,2026-08-15,12.0,88.0,0.266,0.176,0.319,0.62,56.5,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3950,2026-08-15,12.0,89.0,0.26,0.256,0.365,0.71,45.4,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3951,2026-08-15,12.0,90.0,0.13,0.184,0.225,0.44,35.2,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3952,2026-08-15,12.0,91.0,0.294,0.242,0.381,0.74,50.5,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3953,2026-08-15,12.0,92.0,0.101,0.175,0.202,0.39,30.0,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3954,2026-08-15,12.0,93.0,0.26,0.239,0.353,0.69,47.4,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3955,2026-08-15,12.0,94.0,0.317,0.217,0.384,0.75,55.6,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3956,2026-08-15,13.0,68.0,-0.307,-0.341,0.459,0.89,222.0,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3957,2026-08-15,13.0,69.0,-0.108,-0.281,0.301,0.59,201.0,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3958,2026-08-15,13.0,70.0,-0.357,-0.254,0.438,0.85,234.6,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3959,2026-08-15,13.0,71.0,-0.05,-0.244,0.249,0.48,191.6,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3960,2026-08-15,13.0,72.0,-0.205,-0.206,0.291,0.57,224.9,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3961,2026-08-15,13.0,73.0,-0.195,-0.306,0.363,0.71,212.5,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3962,2026-08-15,13.0,85.0,0.175,-0.146,0.228,0.44,129.8,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3963,2026-08-15,13.0,86.0,0.156,0.289,0.328,0.64,28.4,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3964,2026-08-15,13.0,87.0,0.179,0.199,0.268,0.52,42.0,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3965,2026-08-15,13.0,88.0,0.301,-0.069,0.309,0.6,102.9,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3966,2026-08-15,13.0,89.0,0.281,0.071,0.29,0.56,75.8,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3967,2026-08-15,13.0,90.0,0.138,0.07,0.155,0.3,63.1,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3968,2026-08-15,13.0,91.0,0.304,0.322,0.443,0.86,43.4,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3969,2026-08-15,13.0,92.0,0.142,0.219,0.261,0.51,33.0,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3970,2026-08-15,13.0,93.0,0.107,0.318,0.336,0.65,18.6,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3971,2026-08-15,13.0,94.0,0.129,0.185,0.226,0.44,34.9,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3972,2026-08-15,14.0,68.0,-0.311,-0.323,0.448,0.87,223.9,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3973,2026-08-15,14.0,69.0,-0.224,-0.176,0.285,0.55,231.8,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3974,2026-08-15,14.0,70.0,-0.271,-0.371,0.459,0.89,216.1,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3975,2026-08-15,14.0,71.0,-0.22,-0.456,0.506,0.98,205.8,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3976,2026-08-15,14.0,72.0,-0.147,-0.171,0.225,0.44,220.7,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3977,2026-08-15,14.0,73.0,-0.037,-0.297,0.299,0.58,187.1,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3978,2026-08-15,14.0,85.0,0.244,0.097,0.263,0.51,68.3,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3979,2026-08-15,14.0,86.0,0.183,0.188,0.262,0.51,44.2,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3980,2026-08-15,14.0,87.0,0.204,0.115,0.234,0.45,60.6,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3981,2026-08-15,14.0,88.0,0.318,0.165,0.358,0.7,62.6,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3982,2026-08-15,14.0,89.0,0.133,0.105,0.169,0.33,51.7,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3983,2026-08-15,14.0,90.0,0.297,0.152,0.334,0.65,62.9,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3984,2026-08-15,14.0,91.0,0.2,0.255,0.324,0.63,38.1,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3985,2026-08-15,14.0,92.0,0.169,0.052,0.177,0.34,72.9,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3986,2026-08-15,14.0,93.0,0.16,0.096,0.187,0.36,59.0,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3987,2026-08-15,14.0,94.0,0.33,0.011,0.33,0.64,88.1,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3988,2026-08-15,15.0,68.0,-0.104,-0.315,0.332,0.65,198.3,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3989,2026-08-15,15.0,69.0,-0.26,-0.305,0.401,0.78,220.4,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3990,2026-08-15,15.0,70.0,-0.104,-0.31,0.327,0.64,198.5,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3991,2026-08-15,15.0,71.0,-0.24,-0.157,0.287,0.56,236.8,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3992,2026-08-15,15.0,72.0,-0.117,-0.186,0.22,0.43,212.2,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3993,2026-08-15,15.0,73.0,-0.133,-0.314,0.341,0.66,203.0,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3994,2026-08-15,15.0,85.0,0.119,0.409,0.426,0.83,16.2,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3995,2026-08-15,15.0,86.0,0.246,0.23,0.337,0.66,46.9,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3996,2026-08-15,15.0,87.0,0.16,0.064,0.172,0.33,68.2,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3997,2026-08-15,15.0,88.0,0.24,0.296,0.381,0.74,39.0,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3998,2026-08-15,15.0,89.0,0.294,0.326,0.439,0.85,42.0,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
3999,2026-08-15,15.0,90.0,0.192,0.153,0.246,0.48,51.4,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4000,2026-08-15,15.0,91.0,0.102,0.076,0.127,0.25,53.3,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4001,2026-08-15,15.0,92.0,0.532,0.115,0.544,1.06,77.8,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4002,2026-08-15,15.0,93.0,0.212,0.279,0.35,0.68,37.2,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4003,2026-08-15,15.0,94.0,0.109,0.163,0.196,0.38,33.8,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4004,2026-08-15,16.0,68.0,-0.181,-0.241,0.301,0.59,216.9,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4005,2026-08-15,16.0,69.0,-0.197,-0.456,0.497,0.97,203.4,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4006,2026-08-15,16.0,70.0,-0.098,-0.237,0.256,0.5,202.5,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4007,2026-08-15,16.0,71.0,-0.172,-0.296,0.342,0.66,210.2,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4008,2026-08-15,16.0,72.0,-0.167,-0.521,0.547,1.06,197.8,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4009,2026-08-15,16.0,73.0,-0.082,-0.399,0.407,0.79,191.6,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4010,2026-08-15,16.0,85.0,0.223,0.212,0.308,0.6,46.4,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4011,2026-08-15,16.0,86.0,0.129,0.119,0.176,0.34,47.3,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4012,2026-08-15,16.0,87.0,0.25,0.024,0.251,0.49,84.5,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4013,2026-08-15,16.0,88.0,0.197,0.117,0.229,0.45,59.3,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4014,2026-08-15,16.0,89.0,0.375,0.307,0.485,0.94,50.7,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4015,2026-08-15,16.0,90.0,0.148,0.203,0.251,0.49,36.1,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4016,2026-08-15,16.0,91.0,0.266,0.258,0.371,0.72,45.9,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4017,2026-08-15,16.0,92.0,0.173,0.052,0.181,0.35,73.3,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4018,2026-08-15,16.0,93.0,0.162,0.124,0.204,0.4,52.6,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4019,2026-08-15,16.0,94.0,0.178,0.235,0.295,0.57,37.1,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4020,2026-08-15,17.0,68.0,-0.065,-0.312,0.319,0.62,191.8,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4021,2026-08-15,17.0,69.0,-0.164,-0.128,0.208,0.4,232.0,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4022,2026-08-15,17.0,70.0,-0.21,-0.232,0.313,0.61,222.2,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4023,2026-08-15,17.0,71.0,-0.327,-0.135,0.354,0.69,247.6,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4024,2026-08-15,17.0,72.0,-0.241,-0.286,0.374,0.73,220.1,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4025,2026-08-15,17.0,73.0,-0.094,-0.195,0.216,0.42,205.7,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
