sst_id,harbor_id,landing_center_name,sector,latitude,longitude,datetime_utc,sst_celsius,sst_anomaly_celsius,thermal_front_gradient_c_km,source
35597,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-09 04:00:00,27.81,-0.46,0.22,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35598,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-09 05:00:00,28.08,-0.19,0.3,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35599,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-09 06:00:00,28.19,-0.08,0.41,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35600,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-09 07:00:00,28.19,-0.08,0.2,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35601,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-09 08:00:00,28.09,-0.18,0.46,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35602,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-09 09:00:00,28.22,-0.05,0.17,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35603,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-09 10:00:00,28.43,0.16,0.42,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35604,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-09 11:00:00,28.65,0.38,0.36,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35605,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-09 12:00:00,28.74,0.47,0.31,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35606,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-09 13:00:00,28.97,0.7,0.38,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35607,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-09 14:00:00,28.75,0.48,0.3,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35608,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-09 15:00:00,28.79,0.52,0.23,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35609,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-09 16:00:00,28.71,0.44,0.24,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35610,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-09 17:00:00,28.64,0.37,0.3,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35611,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-09 18:00:00,28.64,0.37,0.34,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35612,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-09 19:00:00,28.6,0.33,0.25,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35613,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-09 20:00:00,28.51,0.24,0.41,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35614,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-09 21:00:00,28.51,0.24,0.43,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35615,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-09 22:00:00,28.41,0.14,0.17,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35616,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-09 23:00:00,28.26,-0.01,0.16,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35617,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-10 00:00:00,28.25,-0.02,0.21,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35618,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-10 01:00:00,27.86,-0.41,0.24,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35619,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-10 02:00:00,27.69,-0.58,0.31,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35620,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-10 03:00:00,27.92,-0.35,0.31,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35621,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-10 04:00:00,27.8,-0.47,0.2,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35622,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-10 05:00:00,28.0,-0.27,0.18,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35623,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-10 06:00:00,27.81,-0.46,0.39,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35624,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-10 07:00:00,27.92,-0.35,0.33,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35625,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-10 08:00:00,28.34,0.07,0.29,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35626,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-10 09:00:00,28.53,0.26,0.45,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35627,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-10 10:00:00,28.37,0.1,0.27,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35628,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-10 11:00:00,28.65,0.38,0.22,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35629,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-10 12:00:00,28.55,0.28,0.35,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35630,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-10 13:00:00,28.93,0.66,0.23,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35631,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-10 14:00:00,28.86,0.59,0.2,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35632,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-10 15:00:00,28.87,0.6,0.27,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35633,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-10 16:00:00,28.87,0.6,0.25,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35634,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-10 17:00:00,28.88,0.61,0.46,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35635,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-10 18:00:00,28.5,0.23,0.17,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35636,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-10 19:00:00,28.47,0.2,0.37,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35637,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-10 20:00:00,28.3,0.03,0.41,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35638,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-10 21:00:00,28.1,-0.17,0.41,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35639,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-10 22:00:00,28.36,0.09,0.36,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35640,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-10 23:00:00,27.74,-0.53,0.37,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35641,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-11 00:00:00,28.14,-0.13,0.42,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35642,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-11 01:00:00,27.9,-0.37,0.43,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35643,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-11 02:00:00,27.69,-0.58,0.17,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35644,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-11 03:00:00,27.68,-0.59,0.42,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35645,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-11 04:00:00,27.94,-0.33,0.26,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35646,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-11 05:00:00,27.83,-0.44,0.25,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35647,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-11 06:00:00,27.85,-0.42,0.38,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35648,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-11 07:00:00,28.17,-0.1,0.16,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35649,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-11 08:00:00,27.93,-0.34,0.43,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35650,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-11 09:00:00,28.34,0.07,0.3,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35651,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-11 10:00:00,28.47,0.2,0.3,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35652,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-11 11:00:00,28.68,0.41,0.37,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35653,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-11 12:00:00,28.9,0.63,0.27,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35654,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-11 13:00:00,28.77,0.5,0.14,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35655,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-11 14:00:00,28.72,0.45,0.22,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35656,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-11 15:00:00,28.74,0.47,0.16,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35657,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-11 16:00:00,28.9,0.63,0.43,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35658,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-11 17:00:00,28.49,0.22,0.47,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35659,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-11 18:00:00,28.71,0.44,0.27,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35660,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-11 19:00:00,28.58,0.31,0.4,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35661,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-11 20:00:00,28.61,0.34,0.23,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35662,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-11 21:00:00,28.19,-0.08,0.13,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35663,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-11 22:00:00,28.12,-0.15,0.24,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35664,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-11 23:00:00,28.13,-0.14,0.45,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35665,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-12 00:00:00,27.99,-0.28,0.27,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35666,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-12 01:00:00,27.86,-0.41,0.45,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35667,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-12 02:00:00,27.8,-0.47,0.45,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35668,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-12 03:00:00,27.96,-0.31,0.35,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35669,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-12 04:00:00,28.21,-0.06,0.14,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35670,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-12 05:00:00,27.58,-0.69,0.41,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35671,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-12 06:00:00,27.81,-0.46,0.38,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35672,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-12 07:00:00,27.93,-0.34,0.25,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35673,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-12 08:00:00,27.79,-0.48,0.3,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35674,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-12 09:00:00,28.39,0.12,0.2,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35675,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-12 10:00:00,28.48,0.21,0.2,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35676,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-12 11:00:00,28.7,0.43,0.15,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35677,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-12 12:00:00,28.36,0.09,0.46,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35678,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-12 13:00:00,29.09,0.82,0.2,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35679,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-12 14:00:00,28.84,0.57,0.29,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35680,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-12 15:00:00,28.88,0.61,0.43,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35681,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-12 16:00:00,28.86,0.59,0.16,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35682,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-12 17:00:00,28.86,0.59,0.18,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35683,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-12 18:00:00,28.45,0.18,0.32,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35684,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-12 19:00:00,28.64,0.37,0.32,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35685,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-12 20:00:00,28.67,0.4,0.26,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35686,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-12 21:00:00,28.6,0.33,0.2,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35687,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-12 22:00:00,28.05,-0.22,0.22,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35688,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-12 23:00:00,28.59,0.32,0.14,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35689,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-13 00:00:00,28.0,-0.27,0.31,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35690,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-13 01:00:00,27.67,-0.6,0.17,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35691,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-13 02:00:00,27.63,-0.64,0.36,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35692,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-13 03:00:00,28.1,-0.17,0.44,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35693,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-13 04:00:00,27.67,-0.6,0.36,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35694,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-13 05:00:00,27.68,-0.59,0.46,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35695,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-13 06:00:00,27.77,-0.5,0.46,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35696,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-13 07:00:00,28.06,-0.21,0.29,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35697,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-13 08:00:00,28.5,0.23,0.21,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35698,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-13 09:00:00,28.0,-0.27,0.4,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35699,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-13 10:00:00,28.51,0.24,0.19,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35700,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-13 11:00:00,28.58,0.31,0.34,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35701,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-13 12:00:00,28.81,0.54,0.13,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35702,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-13 13:00:00,28.75,0.48,0.39,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35703,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-13 14:00:00,29.01,0.74,0.44,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35704,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-13 15:00:00,29.05,0.78,0.33,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35705,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-13 16:00:00,28.93,0.66,0.15,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35706,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-13 17:00:00,28.95,0.68,0.16,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35707,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-13 18:00:00,28.86,0.59,0.13,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35708,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-13 19:00:00,28.39,0.12,0.4,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35709,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-13 20:00:00,28.49,0.22,0.19,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35710,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-13 21:00:00,28.11,-0.16,0.18,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35711,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-13 22:00:00,28.27,-0.0,0.21,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35712,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-13 23:00:00,28.03,-0.24,0.14,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35713,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-14 00:00:00,27.94,-0.33,0.34,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35714,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-14 01:00:00,28.03,-0.24,0.44,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35715,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-14 02:00:00,27.94,-0.33,0.29,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35716,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-14 03:00:00,27.91,-0.36,0.37,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35717,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-14 04:00:00,27.72,-0.55,0.47,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35718,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-14 05:00:00,27.91,-0.36,0.2,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35719,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-14 06:00:00,27.82,-0.45,0.18,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35720,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-14 07:00:00,28.01,-0.26,0.41,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35721,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-14 08:00:00,28.15,-0.12,0.18,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35722,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-14 09:00:00,28.27,-0.0,0.25,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35723,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-14 10:00:00,28.6,0.33,0.38,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35724,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-14 11:00:00,28.77,0.5,0.38,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35725,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-14 12:00:00,28.61,0.34,0.27,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35726,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-14 13:00:00,28.77,0.5,0.15,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35727,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-14 14:00:00,28.79,0.52,0.12,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35728,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-14 15:00:00,28.61,0.34,0.15,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35729,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-14 16:00:00,28.82,0.55,0.18,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35730,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-14 17:00:00,28.67,0.4,0.43,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35731,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-14 18:00:00,28.72,0.45,0.14,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35732,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-14 19:00:00,28.67,0.4,0.44,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35733,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-14 20:00:00,28.26,-0.01,0.4,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35734,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-14 21:00:00,28.27,-0.0,0.24,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35735,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-14 22:00:00,28.44,0.17,0.16,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35736,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-14 23:00:00,28.07,-0.2,0.18,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35737,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-15 00:00:00,28.02,-0.25,0.19,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35738,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-15 01:00:00,27.66,-0.61,0.43,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35739,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-15 02:00:00,28.04,-0.23,0.47,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35740,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-15 03:00:00,27.78,-0.49,0.47,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
35741,50,Agatti Fish Landing Center,Lakshadweep Islands,10.853,72.193,2026-08-15 04:00:00,27.71,-0.56,0.14,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
